cloud/instance-type,timestamp,duration,energy
Standard_B2s,2024-10-10T22:19:00.000Z,60,0.002125484070598323
Standard_B2s,2024-10-10T22:20:00.000Z,60,0.0021069430472560975
Standard_B2s,2024-10-10T22:21:00.000Z,60,0.002238140227515244
Standard_B2s,2024-10-10T22:22:00.000Z,60,0.0023454466123761434
Standard_B2s,2024-10-10T22:23:00.000Z,60,0.0022435733262195123
Standard_B2s,2024-10-10T22:24:00.000Z,60,0.002614460227515244
Standard_B2s,2024-10-10T22:25:00.000Z,60,0.002097020227515244
Standard_B2s,2024-10-10T22:26:00.000Z,60,0.0023120912367092226
Standard_B2s,2024-10-10T22:27:00.000Z,60,0.0025203802275152436
Standard_B2s,2024-10-10T22:28:00.000Z,60,0.0020384188841463414
Standard_B2s,2024-10-10T22:29:00.000Z,60,0.002384693326219512
Standard_B2s,2024-10-10T22:30:00.000Z,60,0.002630140227515244
Standard_B2s,2024-10-10T22:31:00.000Z,60,0.002457660227515244
Standard_B2s,2024-10-10T22:32:00.000Z,60,0.0025963816036585364
Standard_B2s,2024-10-10T22:33:00.000Z,60,0.0021808533262195123
Standard_B2s,2024-10-10T22:34:00.000Z,60,0.00219803963009718
Standard_B2s,2024-10-10T22:35:00.000Z,60,0.0025564350823170734
Standard_B2s,2024-10-10T22:36:00.000Z,60,0.0023990588841463416
Standard_B2s,2024-10-10T22:37:00.000Z,60,0.0022356866123761435
Standard_B2s,2024-10-10T22:38:00.000Z,60,0.002525075082317073
Standard_B2s,2024-10-10T22:39:00.000Z,60,0.002663882499475991
Standard_B2s,2024-10-10T22:40:00.000Z,60,0.0024213200000000002
Standard_B2s,2024-10-10T22:41:00.000Z,60,0.00219803963009718
Standard_B2s,2024-10-10T22:42:00.000Z,60,0.00232724
Standard_B2s,2024-10-10T22:43:00.000Z,60,0.0026068802561928354
Standard_B2s,2024-10-10T22:44:00.000Z,60,0.002619155082317073
Standard_B2s,2024-10-10T22:45:00.000Z,60,0.002498137796875
Standard_B2s,2024-10-10T22:46:00.000Z,60,0.002339252163395579
Standard_B2s,2024-10-10T22:47:00.000Z,60,0.002300787768292683
Standard_B2s,2024-10-10T22:48:00.000Z,60,0.0023212350823170733
Standard_B2s,2024-10-10T22:49:00.000Z,60,0.0023716802561928353
Standard_B2s,2024-10-10T22:50:00.000Z,60,0.0022079706746379575
Standard_B2s,2024-10-10T22:51:00.000Z,60,0.0024333321633955795
Standard_B2s,2024-10-10T22:52:00.000Z,60,0.002585482499475991
Standard_B2s,2024-10-10T22:53:00.000Z,60,0.002333410674637957
Standard_B2s,2024-10-10T22:54:00.000Z,60,0.0025430921633955795
Standard_B2s,2024-10-10T22:55:00.000Z,60,0.0022380677682926828
Standard_B2s,2024-10-10T22:56:00.000Z,60,0.002222387768292683
Standard_B2s,2024-10-10T22:57:00.000Z,60,0.002280731236709223
Standard_B2s,2024-10-10T22:58:00.000Z,60,0.0024274906746379575
Standard_B2s,2024-10-10T22:59:00.000Z,60,0.0023560002561928356
Standard_B2s,2024-10-10T23:00:00.000Z,60,0.0021552912367092227
Standard_B2s,2024-10-10T23:01:00.000Z,60,0.0022023312367092226
Standard_B2s,2024-10-10T23:02:00.000Z,60,0.0020825306746379574
Standard_B2s,2024-10-10T23:03:00.000Z,60,0.002212213326219512
Standard_B2s,2024-10-10T23:04:00.000Z,60,0.0025387666752096035
Standard_B2s,2024-10-10T23:05:00.000Z,60,0.002614460227515244
Standard_B2s,2024-10-10T23:06:00.000Z,60,0.0025058906746379572
Standard_B2s,2024-10-10T23:07:00.000Z,60,0.0022690905517816313
Standard_B2s,2024-10-10T23:08:00.000Z,60,0.002112700227515244
Standard_B2s,2024-10-10T23:09:00.000Z,60,0.002280731236709223
Standard_B2s,2024-10-10T23:10:00.000Z,60,0.002280731236709223
Standard_B2s,2024-10-10T23:11:00.000Z,60,0.002596326612376143
Standard_B2s,2024-10-10T23:12:00.000Z,60,0.002605812163395579
Standard_B2s,2024-10-10T23:13:00.000Z,60,0.0022951030472560976
Standard_B2s,2024-10-10T23:14:00.000Z,60,0.0022741950823170734
Standard_B2s,2024-10-10T23:15:00.000Z,60,0.0020354906746379575
Standard_B2s,2024-10-10T23:16:00.000Z,60,0.002449012163395579
Standard_B2s,2024-10-10T23:17:00.000Z,60,0.0022579388841463413
Standard_B2s,2024-10-10T23:18:00.000Z,60,0.0021886466123761435
Standard_B2s,2024-10-10T23:19:00.000Z,60,0.0020755830472560977
Standard_B2s,2024-10-10T23:20:00.000Z,60,0.0025336616036585368
Standard_B2s,2024-10-10T23:21:00.000Z,60,0.0021440602275152438
Standard_B2s,2024-10-10T23:22:00.000Z,60,0.002253747768292683
Standard_B2s,2024-10-10T23:23:00.000Z,60,0.0021234
Standard_B2s,2024-10-10T23:24:00.000Z,60,0.0024646921633955793
Standard_B2s,2024-10-10T23:25:00.000Z,60,0.0021295706746379574
Standard_B2s,2024-10-10T23:26:00.000Z,60,0.0026277416036585366
Standard_B2s,2024-10-10T23:27:00.000Z,60,0.00230779963009718
Standard_B2s,2024-10-10T23:28:00.000Z,60,0.0021572866123761433
Standard_B2s,2024-10-10T23:29:00.000Z,60,0.0021638588841463415
Standard_B2s,2024-10-10T23:30:00.000Z,60,0.002175347768292683
Standard_B2s,2024-10-10T23:31:00.000Z,60,0.0023107830472560978
Standard_B2s,2024-10-10T23:32:00.000Z,60,0.002607897796875
Standard_B2s,2024-10-10T23:33:00.000Z,60,0.0020925712367092226
Standard_B2s,2024-10-10T23:34:00.000Z,60,0.0025284802561928352
Standard_B2s,2024-10-10T23:35:00.000Z,60,0.0023055550823170732
Standard_B2s,2024-10-10T23:36:00.000Z,60,0.002224842499475991
Standard_B2s,2024-10-10T23:37:00.000Z,60,0.002363507768292683
Standard_B2s,2024-10-10T23:38:00.000Z,60,0.002337653326219512
Standard_B2s,2024-10-10T23:39:00.000Z,60,0.002242835082317073
Standard_B2s,2024-10-10T23:40:00.000Z,60,0.0026485266752096035
Standard_B2s,2024-10-10T23:41:00.000Z,60,0.002670617796875
Standard_B2s,2024-10-10T23:42:00.000Z,60,0.002159740227515244
Standard_B2s,2024-10-10T23:43:00.000Z,60,0.0023413377968749998
Standard_B2s,2024-10-10T23:44:00.000Z,60,0.0025387666752096035
Standard_B2s,2024-10-10T23:45:00.000Z,60,0.0025336616036585368
Standard_B2s,2024-10-10T23:46:00.000Z,60,0.002175420227515244
Standard_B2s,2024-10-10T23:47:00.000Z,60,0.0023816424994759907
Standard_B2s,2024-10-10T23:48:00.000Z,60,0.0020840466752096035
Standard_B2s,2024-10-10T23:49:00.000Z,60,0.0025649666123761434
Standard_B2s,2024-10-10T23:50:00.000Z,60,0.002091263047256098
Standard_B2s,2024-10-10T23:51:00.000Z,60,0.002435417796875
Standard_B2s,2024-10-10T23:52:00.000Z,60,0.0020813402275152437
Standard_B2s,2024-10-10T23:53:00.000Z,60,0.0023560002561928356
Standard_B2s,2024-10-10T23:54:00.000Z,60,0.002262937796875
Standard_B2s,2024-10-10T23:55:00.000Z,60,0.002117395082317073
Standard_B2s,2024-10-10T23:56:00.000Z,60,0.002444362499475991
Standard_B2s,2024-10-10T23:57:00.000Z,60,0.00208827963009718
Standard_B2s,2024-10-10T23:58:00.000Z,60,0.0026485266752096035
Standard_B2s,2024-10-10T23:59:00.000Z,60,0.002309977796875
Standard_B2s,2024-10-11T00:00:00.000Z,60,0.0023246402561928354
Standard_B2s,2024-10-11T00:01:00.000Z,60,0.0026539202561928353
Standard_B2s,2024-10-11T00:02:00.000Z,60,0.002127970551781631
Standard_B2s,2024-10-11T00:03:00.000Z,60,0.0021082512367092228
Standard_B2s,2024-10-11T00:04:00.000Z,60,0.00208827963009718
Standard_B2s,2024-10-11T00:05:00.000Z,60,0.0020599030472560976
Standard_B2s,2024-10-11T00:06:00.000Z,60,0.00262516
Standard_B2s,2024-10-11T00:07:00.000Z,60,0.00237051963009718
Standard_B2s,2024-10-11T00:08:00.000Z,60,0.0021481788841463414
Standard_B2s,2024-10-11T00:09:00.000Z,60,0.0021239312367092224
Standard_B2s,2024-10-11T00:10:00.000Z,60,0.002253747768292683
Standard_B2s,2024-10-11T00:11:00.000Z,60,0.0022167030472560975
Standard_B2s,2024-10-11T00:12:00.000Z,60,0.0021729666123761434
Standard_B2s,2024-10-11T00:13:00.000Z,60,0.0026434216036585363
Standard_B2s,2024-10-11T00:14:00.000Z,60,0.0025284802561928352
Standard_B2s,2024-10-11T00:15:00.000Z,60,0.002598780227515244
Standard_B2s,2024-10-11T00:16:00.000Z,60,0.002096947768292683
Standard_B2s,2024-10-11T00:17:00.000Z,60,0.0026120616036585365
Standard_B2s,2024-10-11T00:18:00.000Z,60,0.0024446866752096037
Standard_B2s,2024-10-11T00:19:00.000Z,60,0.00265652
Standard_B2s,2024-10-11T00:20:00.000Z,60,0.0020997266752096036
Standard_B2s,2024-10-11T00:21:00.000Z,60,0.0023297666123761433
Standard_B2s,2024-10-11T00:22:00.000Z,60,0.002623577796875
Standard_B2s,2024-10-11T00:23:00.000Z,60,0.002407724070598323
Standard_B2s,2024-10-11T00:24:00.000Z,60,0.0023403202561928355
Standard_B2s,2024-10-11T00:25:00.000Z,60,0.0025159312367092224
Standard_B2s,2024-10-11T00:26:00.000Z,60,0.0024030402561928356
Standard_B2s,2024-10-11T00:27:00.000Z,60,0.002446675082317073
Standard_B2s,2024-10-11T00:28:00.000Z,60,0.002300787768292683
Standard_B2s,2024-10-11T00:29:00.000Z,60,0.002137497796875
Standard_B2s,2024-10-11T00:30:00.000Z,60,0.00249595963009718
Standard_B2s,2024-10-11T00:31:00.000Z,60,0.0023611266123761436
Standard_B2s,2024-10-11T00:32:00.000Z,60,0.0025872188841463413
Standard_B2s,2024-10-11T00:33:00.000Z,60,0.002533606612376143
Standard_B2s,2024-10-11T00:34:00.000Z,60,0.0022550106746379575
Standard_B2s,2024-10-11T00:35:00.000Z,60,0.002517484070598323
Standard_B2s,2024-10-11T00:36:00.000Z,60,0.002112290551781631
Standard_B2s,2024-10-11T00:37:00.000Z,60,0.00262516
Standard_B2s,2024-10-11T00:38:00.000Z,60,0.0022741950823170734
Standard_B2s,2024-10-11T00:39:00.000Z,60,0.002491402499475991
Standard_B2s,2024-10-11T00:40:00.000Z,60,0.002177802499475991
Standard_B2s,2024-10-11T00:41:00.000Z,60,0.0023682750823170733
Standard_B2s,2024-10-11T00:42:00.000Z,60,0.002160930674637957
Standard_B2s,2024-10-11T00:43:00.000Z,60,0.0025943312367092226
Standard_B2s,2024-10-11T00:44:00.000Z,60,0.0024446866752096037
Standard_B2s,2024-10-11T00:45:00.000Z,60,0.002447413326219512
Standard_B2s,2024-10-11T00:46:00.000Z,60,0.0023533333262195123
Standard_B2s,2024-10-11T00:47:00.000Z,60,0.0024931388841463414
Standard_B2s,2024-10-11T00:48:00.000Z,60,0.0026068802561928354
Standard_B2s,2024-10-11T00:49:00.000Z,60,0.0025806466123761435
Standard_B2s,2024-10-11T00:50:00.000Z,60,0.0021197321633955792
Standard_B2s,2024-10-11T00:51:00.000Z,60,0.002614050551781631
Standard_B2s,2024-10-11T00:52:00.000Z,60,0.002206780227515244
Standard_B2s,2024-10-11T00:53:00.000Z,60,0.00207259963009718
Standard_B2s,2024-10-11T00:54:00.000Z,60,0.0020945666123761432
Standard_B2s,2024-10-11T00:55:00.000Z,60,0.0025058906746379572
Standard_B2s,2024-10-11T00:56:00.000Z,60,0.0021354121633955793
Standard_B2s,2024-10-11T00:57:00.000Z,60,0.00237051963009718
Standard_B2s,2024-10-11T00:58:00.000Z,60,0.0026120066123761433
Standard_B2s,2024-10-11T00:59:00.000Z,60,0.002309977796875
Standard_B2s,2024-10-11T01:00:00.000Z,60,0.002106137796875
Standard_B2s,2024-10-11T01:01:00.000Z,60,0.0021866512367092225
Standard_B2s,2024-10-11T01:02:00.000Z,60,0.0020768912367092225
Standard_B2s,2024-10-11T01:03:00.000Z,60,0.0026727312367092228
Standard_B2s,2024-10-11T01:04:00.000Z,60,0.002659101603658537
Standard_B2s,2024-10-11T01:05:00.000Z,60,0.002314086612376143
Standard_B2s,2024-10-11T01:06:00.000Z,60,0.0025755202561928356
Standard_B2s,2024-10-11T01:07:00.000Z,60,0.0022666040705983234
Standard_B2s,2024-10-11T01:08:00.000Z,60,0.0020755830472560977
Standard_B2s,2024-10-11T01:09:00.000Z,60,0.0024617788841463416
Standard_B2s,2024-10-11T01:10:00.000Z,60,0.0021823596300971798
Standard_B2s,2024-10-11T01:11:00.000Z,60,0.0023586
Standard_B2s,2024-10-11T01:12:00.000Z,60,0.0024258905517816312
Standard_B2s,2024-10-11T01:13:00.000Z,60,0.0021051202561928354
Standard_B2s,2024-10-11T01:14:00.000Z,60,0.002269427768292683
Standard_B2s,2024-10-11T01:15:00.000Z,60,0.002558772163395579
Standard_B2s,2024-10-11T01:16:00.000Z,60,0.0025541224994759908
Standard_B2s,2024-10-11T01:17:00.000Z,60,0.0022922121633955793
Standard_B2s,2024-10-11T01:18:00.000Z,60,0.0024040577968750003
Standard_B2s,2024-10-11T01:19:00.000Z,60,0.0020413321633955795
Standard_B2s,2024-10-11T01:20:00.000Z,60,0.002643366612376143
Standard_B2s,2024-10-11T01:21:00.000Z,60,0.0025360602275152438
Standard_B2s,2024-10-11T01:22:00.000Z,60,0.0023735030472560974
Standard_B2s,2024-10-11T01:23:00.000Z,60,0.0025773430472560976
Standard_B2s,2024-10-11T01:24:00.000Z,60,0.0024971202561928354
Standard_B2s,2024-10-11T01:25:00.000Z,60,0.0021922906746379574
Standard_B2s,2024-10-11T01:26:00.000Z,60,0.002347490551781631
Standard_B2s,2024-10-11T01:27:00.000Z,60,0.0023490906746379573
Standard_B2s,2024-10-11T01:28:00.000Z,60,0.0025701266752096038
Standard_B2s,2024-10-11T01:29:00.000Z,60,0.002643366612376143
Standard_B2s,2024-10-11T01:30:00.000Z,60,0.00238619963009718
Standard_B2s,2024-10-11T01:31:00.000Z,60,0.002125484070598323
Standard_B2s,2024-10-11T01:32:00.000Z,60,0.0025598402561928355
Standard_B2s,2024-10-11T01:33:00.000Z,60,0.0020697788841463416
Standard_B2s,2024-10-11T01:34:00.000Z,60,0.002262937796875
Standard_B2s,2024-10-11T01:35:00.000Z,60,0.0024588506746379573
Standard_B2s,2024-10-11T01:36:00.000Z,60,0.0025407550823170733
Standard_B2s,2024-10-11T01:37:00.000Z,60,0.0023788505517816313
Standard_B2s,2024-10-11T01:38:00.000Z,60,0.0024176521633955794
Standard_B2s,2024-10-11T01:39:00.000Z,60,0.002131086675209604
Standard_B2s,2024-10-11T01:40:00.000Z,60,0.002519970551781631
Standard_B2s,2024-10-11T01:41:00.000Z,60,0.002397322499475991
Standard_B2s,2024-10-11T01:42:00.000Z,60,0.002619893326219512
Standard_B2s,2024-10-11T01:43:00.000Z,60,0.002621492163395579
Standard_B2s,2024-10-11T01:44:00.000Z,60,0.00210772
Standard_B2s,2024-10-11T01:45:00.000Z,60,0.002339252163395579
Standard_B2s,2024-10-11T01:46:00.000Z,60,0.002431733326219512
Standard_B2s,2024-10-11T01:47:00.000Z,60,0.0020997266752096036
Standard_B2s,2024-10-11T01:48:00.000Z,60,0.0022236506746379572
Standard_B2s,2024-10-11T01:49:00.000Z,60,0.0026590466123761433
Standard_B2s,2024-10-11T01:50:00.000Z,60,0.0025773430472560976
Standard_B2s,2024-10-11T01:51:00.000Z,60,0.002488947768292683
Standard_B2s,2024-10-11T01:52:00.000Z,60,0.0023768616036585364
Standard_B2s,2024-10-11T01:53:00.000Z,60,0.0023235721633955795
Standard_B2s,2024-10-11T01:54:00.000Z,60,0.00240187963009718
Standard_B2s,2024-10-11T01:55:00.000Z,60,0.002583100227515244
Standard_B2s,2024-10-11T01:56:00.000Z,60,0.0021795388841463416
Standard_B2s,2024-10-11T01:57:00.000Z,60,0.00252731963009718
Standard_B2s,2024-10-11T01:58:00.000Z,60,0.0025686106746379573
Standard_B2s,2024-10-11T01:59:00.000Z,60,0.002582690551781631
Standard_B2s,2024-10-11T02:00:00.000Z,60,0.0024709416036585367
Standard_B2s,2024-10-11T02:01:00.000Z,60,0.002274933326219512
Standard_B2s,2024-10-11T02:02:00.000Z,60,0.0021795388841463416
Standard_B2s,2024-10-11T02:03:00.000Z,60,0.002501804070598323
Standard_B2s,2024-10-11T02:04:00.000Z,60,0.002363507768292683
Standard_B2s,2024-10-11T02:05:00.000Z,60,0.002491402499475991
Standard_B2s,2024-10-11T02:06:00.000Z,60,0.0024861240705983233
Standard_B2s,2024-10-11T02:07:00.000Z,60,0.0022827266123761434
Standard_B2s,2024-10-11T02:08:00.000Z,60,0.002081267768292683
Standard_B2s,2024-10-11T02:09:00.000Z,60,0.0024989430472560975
Standard_B2s,2024-10-11T02:10:00.000Z,60,0.0020384188841463414
Standard_B2s,2024-10-11T02:11:00.000Z,60,0.002522762499475991
Standard_B2s,2024-10-11T02:12:00.000Z,60,0.0020860350823170733
Standard_B2s,2024-10-11T02:13:00.000Z,60,0.002488947768292683
Standard_B2s,2024-10-11T02:14:00.000Z,60,0.002595884070598323
Standard_B2s,2024-10-11T02:15:00.000Z,60,0.002619893326219512
Standard_B2s,2024-10-11T02:16:00.000Z,60,0.0022063705517816313
Standard_B2s,2024-10-11T02:17:00.000Z,60,0.0021853430472560977
Standard_B2s,2024-10-11T02:18:00.000Z,60,0.002165173326219512
Standard_B2s,2024-10-11T02:19:00.000Z,60,0.0020655877682926828
Standard_B2s,2024-10-11T02:20:00.000Z,60,0.002280731236709223
Standard_B2s,2024-10-11T02:21:00.000Z,60,0.002572115082317073
Standard_B2s,2024-10-11T02:22:00.000Z,60,0.00266843963009718
Standard_B2s,2024-10-11T02:23:00.000Z,60,0.002137497796875
Standard_B2s,2024-10-11T02:24:00.000Z,60,0.002191100227515244
Standard_B2s,2024-10-11T02:25:00.000Z,60,0.002350282499475991
Standard_B2s,2024-10-11T02:26:00.000Z,60,0.0022984616036585367
Standard_B2s,2024-10-11T02:27:00.000Z,60,0.0021259816036585367
Standard_B2s,2024-10-11T02:28:00.000Z,60,0.002153177796875
Standard_B2s,2024-10-11T02:29:00.000Z,60,0.0025773430472560976
Standard_B2s,2024-10-11T02:30:00.000Z,60,0.0024646921633955793
Standard_B2s,2024-10-11T02:31:00.000Z,60,0.0021259816036585367
Standard_B2s,2024-10-11T02:32:00.000Z,60,0.0021823596300971798
Standard_B2s,2024-10-11T02:33:00.000Z,60,0.002184537796875
Standard_B2s,2024-10-11T02:34:00.000Z,60,0.0026505150823170733
Standard_B2s,2024-10-11T02:35:00.000Z,60,0.0020784440705983232
Standard_B2s,2024-10-11T02:36:00.000Z,60,0.0021234
Standard_B2s,2024-10-11T02:37:00.000Z,60,0.0024290066752096036
Standard_B2s,2024-10-11T02:38:00.000Z,60,0.002200217796875
Standard_B2s,2024-10-11T02:39:00.000Z,60,0.0022794230472560975
Standard_B2s,2024-10-11T02:40:00.000Z,60,0.0026120616036585365
Standard_B2s,2024-10-11T02:41:00.000Z,60,0.00245268
Standard_B2s,2024-10-11T02:42:00.000Z,60,0.002583027768292683
Standard_B2s,2024-10-11T02:43:00.000Z,60,0.0020580802561928355
Standard_B2s,2024-10-11T02:44:00.000Z,60,0.0021259266123761435
Standard_B2s,2024-10-11T02:45:00.000Z,60,0.0024552616036585366
Standard_B2s,2024-10-11T02:46:00.000Z,60,0.002178126675209604
Standard_B2s,2024-10-11T02:47:00.000Z,60,0.002280731236709223
Standard_B2s,2024-10-11T02:48:00.000Z,60,0.0020726921633955793
Standard_B2s,2024-10-11T02:49:00.000Z,60,0.002413326675209604
Standard_B2s,2024-10-11T02:50:00.000Z,60,0.0021481788841463414
Standard_B2s,2024-10-11T02:51:00.000Z,60,0.002159740227515244
Standard_B2s,2024-10-11T02:52:00.000Z,60,0.0024552066123761434
Standard_B2s,2024-10-11T02:53:00.000Z,60,0.0022951030472560976
Standard_B2s,2024-10-11T02:54:00.000Z,60,0.0021957950823170732
Standard_B2s,2024-10-11T02:55:00.000Z,60,0.002238140227515244
Standard_B2s,2024-10-11T02:56:00.000Z,60,0.0023549321633955793
Standard_B2s,2024-10-11T02:57:00.000Z,60,0.002178126675209604
Standard_B2s,2024-10-11T02:58:00.000Z,60,0.0021824521633955793
Standard_B2s,2024-10-11T02:59:00.000Z,60,0.0024309950823170733
Standard_B2s,2024-10-11T03:00:00.000Z,60,0.0026225602561928355
Standard_B2s,2024-10-11T03:01:00.000Z,60,0.002133075082317073
Standard_B2s,2024-10-11T03:02:00.000Z,60,0.0025842906746379574
Standard_B2s,2024-10-11T03:03:00.000Z,60,0.002490210674637957
Standard_B2s,2024-10-11T03:04:00.000Z,60,0.002379187768292683
Standard_B2s,2024-10-11T03:05:00.000Z,60,0.002178126675209604
Standard_B2s,2024-10-11T03:06:00.000Z,60,0.002280731236709223
Standard_B2s,2024-10-11T03:07:00.000Z,60,0.002213812163395579
Standard_B2s,2024-10-11T03:08:00.000Z,60,0.0020966105517816313
Standard_B2s,2024-10-11T03:09:00.000Z,60,0.002627244070598323
Standard_B2s,2024-10-11T03:10:00.000Z,60,0.0026429240705983232
Standard_B2s,2024-10-11T03:11:00.000Z,60,0.0022043816036585364
Standard_B2s,2024-10-11T03:12:00.000Z,60,0.0025046277682926827
Standard_B2s,2024-10-11T03:13:00.000Z,60,0.0023020506746379574
Standard_B2s,2024-10-11T03:14:00.000Z,60,0.0021051202561928354
Standard_B2s,2024-10-11T03:15:00.000Z,60,0.0021364802561928352
Standard_B2s,2024-10-11T03:16:00.000Z,60,0.0023403202561928355
Standard_B2s,2024-10-11T03:17:00.000Z,60,0.0022010230472560978
Standard_B2s,2024-10-11T03:18:00.000Z,60,0.0024787733262195124
Standard_B2s,2024-10-11T03:19:00.000Z,60,0.0025686106746379573
Standard_B2s,2024-10-11T03:20:00.000Z,60,0.0022167030472560975
Standard_B2s,2024-10-11T03:21:00.000Z,60,0.002285180227515244
Standard_B2s,2024-10-11T03:22:00.000Z,60,0.002294297796875
Standard_B2s,2024-10-11T03:23:00.000Z,60,0.0025472912367092227
Standard_B2s,2024-10-11T03:24:00.000Z,60,0.002153177796875
Standard_B2s,2024-10-11T03:25:00.000Z,60,0.0021981321633955794
Standard_B2s,2024-10-11T03:26:00.000Z,60,0.002369013326219512
Standard_B2s,2024-10-11T03:27:00.000Z,60,0.0024865666123761432
Standard_B2s,2024-10-11T03:28:00.000Z,60,0.00262516
Standard_B2s,2024-10-11T03:29:00.000Z,60,0.002619893326219512
Standard_B2s,2024-10-11T03:30:00.000Z,60,0.002137497796875
Standard_B2s,2024-10-11T03:31:00.000Z,60,0.002369013326219512
Standard_B2s,2024-10-11T03:32:00.000Z,60,0.0023763640705983234
Standard_B2s,2024-10-11T03:33:00.000Z,60,0.0023560002561928356
Standard_B2s,2024-10-11T03:34:00.000Z,60,0.0020997266752096036
Standard_B2s,2024-10-11T03:35:00.000Z,60,0.002352595082317073
Standard_B2s,2024-10-11T03:36:00.000Z,60,0.0021234
Standard_B2s,2024-10-11T03:37:00.000Z,60,0.0021481788841463414
Standard_B2s,2024-10-11T03:38:00.000Z,60,0.0021552912367092227
Standard_B2s,2024-10-11T03:39:00.000Z,60,0.00207259963009718
Standard_B2s,2024-10-11T03:40:00.000Z,60,0.0021154066752096037
Standard_B2s,2024-10-11T03:41:00.000Z,60,0.002453211236709223
Standard_B2s,2024-10-11T03:42:00.000Z,60,0.0024832630472560973
Standard_B2s,2024-10-11T03:43:00.000Z,60,0.0020946216036585364
Standard_B2s,2024-10-11T03:44:00.000Z,60,0.002247257796875
Standard_B2s,2024-10-11T03:45:00.000Z,60,0.002219564070598323
Standard_B2s,2024-10-11T03:46:00.000Z,60,0.0022018000000000003
Standard_B2s,2024-10-11T03:47:00.000Z,60,0.0023611816036585367
Standard_B2s,2024-10-11T03:48:00.000Z,60,0.0023055550823170732
Standard_B2s,2024-10-11T03:49:00.000Z,60,0.0021922906746379574
Standard_B2s,2024-10-11T03:50:00.000Z,60,0.0021354121633955793
Standard_B2s,2024-10-11T03:51:00.000Z,60,0.0021011388841463414
Standard_B2s,2024-10-11T03:52:00.000Z,60,0.0021383030472560977
Standard_B2s,2024-10-11T03:53:00.000Z,60,0.002184537796875
Standard_B2s,2024-10-11T03:54:00.000Z,60,0.00256244
Standard_B2s,2024-10-11T03:55:00.000Z,60,0.0022462402561928352
Standard_B2s,2024-10-11T03:56:00.000Z,60,0.002595884070598323
Standard_B2s,2024-10-11T03:57:00.000Z,60,0.0025755202561928356
Standard_B2s,2024-10-11T03:58:00.000Z,60,0.0023246402561928354
Standard_B2s,2024-10-11T03:59:00.000Z,60,0.002282284070598323
Standard_B2s,2024-10-11T04:00:00.000Z,60,0.002070355082317073
Standard_B2s,2024-10-11T04:01:00.000Z,60,0.002337653326219512
Standard_B2s,2024-10-11T04:02:00.000Z,60,0.0025336616036585368
Standard_B2s,2024-10-11T04:03:00.000Z,60,0.002551740227515244
Standard_B2s,2024-10-11T04:04:00.000Z,60,0.002567420227515244
Standard_B2s,2024-10-11T04:05:00.000Z,60,0.0025686106746379573
Standard_B2s,2024-10-11T04:06:00.000Z,60,0.002334602499475991
Standard_B2s,2024-10-11T04:07:00.000Z,60,0.002128307768292683
Standard_B2s,2024-10-11T04:08:00.000Z,60,0.002153177796875
Standard_B2s,2024-10-11T04:09:00.000Z,60,0.0022043816036585364
Standard_B2s,2024-10-11T04:10:00.000Z,60,0.0023961306746379573
Standard_B2s,2024-10-11T04:11:00.000Z,60,0.002453211236709223
Standard_B2s,2024-10-11T04:12:00.000Z,60,0.002431733326219512
Standard_B2s,2024-10-11T04:13:00.000Z,60,0.00221371963009718
Standard_B2s,2024-10-11T04:14:00.000Z,60,0.0020726921633955793
Standard_B2s,2024-10-11T04:15:00.000Z,60,0.002121817796875
Standard_B2s,2024-10-11T04:16:00.000Z,60,0.0022951030472560976
Standard_B2s,2024-10-11T04:17:00.000Z,60,0.0023020506746379574
Standard_B2s,2024-10-11T04:18:00.000Z,60,0.002300450551781631
Standard_B2s,2024-10-11T04:19:00.000Z,60,0.0025616630472560975
Standard_B2s,2024-10-11T04:20:00.000Z,60,0.002399635082317073
Standard_B2s,2024-10-11T04:21:00.000Z,60,0.0022827816036585366
Standard_B2s,2024-10-11T04:22:00.000Z,60,0.0022878866752096038
Standard_B2s,2024-10-11T04:23:00.000Z,60,0.0023434512367092224
Standard_B2s,2024-10-11T04:24:00.000Z,60,0.00246836
Standard_B2s,2024-10-11T04:25:00.000Z,60,0.0023549321633955793
Standard_B2s,2024-10-11T04:26:00.000Z,60,0.002303242499475991
Standard_B2s,2024-10-11T04:27:00.000Z,60,0.0022585150823170733
Standard_B2s,2024-10-11T04:28:00.000Z,60,0.0026300677682926828
Standard_B2s,2024-10-11T04:29:00.000Z,60,0.002270690674637957
Standard_B2s,2024-10-11T04:30:00.000Z,60,0.002410620227515244
Standard_B2s,2024-10-11T04:31:00.000Z,60,0.002090457796875
Standard_B2s,2024-10-11T04:32:00.000Z,60,0.0021965333262195124
Standard_B2s,2024-10-11T04:33:00.000Z,60,0.0026156506746379572
Standard_B2s,2024-10-11T04:34:00.000Z,60,0.002623577796875
Standard_B2s,2024-10-11T04:35:00.000Z,60,0.0024688912367092225
Standard_B2s,2024-10-11T04:36:00.000Z,60,0.0025046277682926827
Standard_B2s,2024-10-11T04:37:00.000Z,60,0.0024931388841463414
Standard_B2s,2024-10-11T04:38:00.000Z,60,0.002473267768292683
Standard_B2s,2024-10-11T04:39:00.000Z,60,0.002488947768292683
Standard_B2s,2024-10-11T04:40:00.000Z,60,0.0022148802561928354
Standard_B2s,2024-10-11T04:41:00.000Z,60,0.002634835082317073
Standard_B2s,2024-10-11T04:42:00.000Z,60,0.0026300677682926828
